part_id,part_code,part_name,vietnamese_name,korean_name,spec,unit,category,status,min_stock,description,created_at,created_by,updated_at
82a78081-46f1-4016-ba41-82da0fb9f7b1,TR073.3,ㄱ형 엘보 Ø34 CUT ỐNG CONG #34,CUT ỐNG CONG #34,ㄱ형 엘보 Ø34,34,EA,THIẾT BỊ CƠ KHÍ,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
831476e7-3d4a-4735-b298-d690b69b7f53,TR108.1,안전 SENSOR ĐÈN TÍN HIỆU,SENSOR ĐÈN TÍN HIỆU,안전 센서,PWB-08T,SET,SENSOR,REPAIR,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
842a0bbc-fda5-4f68-ba3f-ab48afe059a1,TR108.3,PIN PLC건전지,PIN PLC,PIN PLC건전지,CR17335SE-R,EA,THIẾT BỊ ĐIỆN,REPAIR,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
844671c8-c309-4b19-9cb3-e698f506ed3a,TR116,디버링JIG (A516),JIG A516,디버링JIG (A516),-,CUỘN,THIẾT BỊ CƠ KHÍ,REPAIR,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
8452c498-b900-4d05-a6c8-0a8680ac1222,TR050.4,금형부품 기타 RẮC CẮM,RẮC CẮM,금형부품 기타,380V,EA,THIẾT BỊ ĐIỆN,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
847fdda8-b923-4f48-93db-67cec0bffdaa,MT131.3,APTOMAT NGUỒN 50A,APTOMAT NGUỒN 50A,,50A,EA,THIẾT BỊ ĐIỆN,NEW,5,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
84ae8054-286d-47a7-8233-1814b3ce17c4,MT178.3,CHỈ DẪN TANK DẦU 68,CHỈ DẪN TANK DẦU 68,,,EA,KHÁC,NEW,200,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
84f51da9-5bdc-49b8-8db9-04e37619d925,TR049.1,24인치 모니터 MÀN HÌNH NG,MÀN HÌNH 24 INCH NG,24인치 모니터 NG,S24A336LHE,EA,THIẾT BỊ ĐIỆN,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
8515aebe-f590-43c5-b2ab-bd8cb2b0b6f1,TR041.3,디버링 노즐 체결품(회색) DÂY BUỘC VÙI PHUN,DÂY BUỘC VÙI PHUN,디버링 유령품(회색),19*9.5*50.8,EA,THIẾT BỊ CƠ KHÍ,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
85b29ca4-60d6-4658-8edf-7fcb6140d677,TR078.2,TRI 건조탱크 개폐장치 XILANH BỂ SẤY,XILANH BỂ SẤY,TRI 건조탱크 개폐장치,TGM 32X100,EA,THIẾT BỊ CƠ KHÍ,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
85f5733f-4d9e-4df5-bacc-3467d7ceb5d8,MT262,AIR PIPE D8 (ỐNG KHÍ Ø8),ỐNG KHÍ Ø8,에어 파이프 D8,D8-100m,M,THIẾT BỊ CƠ KHÍ,NEW,200,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
860f6745-819d-43c5-9479-6f35569667c4,MT016.1,SY7220 VALVE (OLD),VAN ĐIỆN TỪ SY7220 CŨ,SY7220 밸브(구형),SMC/SY7220-5L0Z-02,EA,THIẾT BỊ ĐIỆN,OLD,0,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
862ccf13-5ca4-4eb1-b31a-5e52264eeb95,MT136,TUBO CABLE,ỐNG LỒNG CÁP,투보 케이블,,M,THIẾT BỊ CƠ KHÍ,NEW,100,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
8651a9ac-f84d-4a71-86ec-238eebf31780,TR062.2,핸드글라이드 MÁY MÀI,MÁY MÀI,핸드글라이드,GWS12-125,SET,THIẾT BỊ CƠ KHÍ,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
86a5e3ac-bab9-4753-a213-8c5c9b546fe7,MT117,ĐÈN LED (OLD),ĐÈN LED CŨ,던 LED OLD,,EA,THIẾT BỊ ĐIỆN,OLD,0,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
8802b0d1-a3e4-4d1c-a04d-9f96aceee87a,TR137,ỐNG TUY Ô CAO SU (TI Ô),ỐNG TUY Ô CAO SU (TI Ô),,DN 10 3/8'',M,THIẾT BỊ CƠ KHÍ,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
88948293-338b-4084-bf67-858557219522,MT057.1,BULONG M6x20,BULONG M6x20,불롱 M6x20,M6x20mm,EA,THIẾT BỊ CƠ KHÍ,NEW,500,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
88978211-f62c-403d-836e-6c187a259ffa,MT252,CABLE CONDUIT D50,ỐNG RUỘT GÀ D50,케이블 도관 D50,D50,M,THIẾT BỊ CƠ KHÍ,NEW,30,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
88ba1810-b7e0-46e4-b73e-c43de76ad039,TR066,탁상 글라이드 MÁY CẮT BÀN,MÁY CẮT BÀN,탁상 글라이드,BTECBT355,EA,THIẾT BỊ CƠ KHÍ,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
894e93cf-c65e-4607-8b75-440e74f30169,MT170,CÂN ĐIỆN TỬ (OLD),CÂN ĐIỆN TỬ CŨ,깐디엔뜨,3000 KG,EA,THIẾT BỊ ĐO,OLD,0,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
8a70f7f3-bfc0-4d5a-9f40-e8bb4ad9601e,TR111.2,KÌM NƯỚC 파이프렌지,KÌM NƯỚC 8''," 파이프렌지",8'',EA,THIẾT BỊ CƠ KHÍ,REPAIR,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
8abbbc0a-dcb7-4c5a-85c2-653089769df0,TR043.3,BEARING VÒNG BI 2510R,VÒNG BI 2510R,베어링 2510R,2510R,EA,BEARING,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
8ac57e13-54de-4e0a-8f6f-0e36fe0314cb,MT080.1,XY SERVO MOTOR,MOTOR TRỤC XY MỚI,XY 서보 모터,,EA,MOTOR,NEW,2,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
8ae3c120-8782-4d09-b83e-c4ae8884e6c5,MT183.5,LONG ĐEN TRẮNG M6,LONG ĐEN TRẮNG M6,롱덴트 M6,M6,EA,THIẾT BỊ CƠ KHÍ,NEW,100,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
8ae6d091-e136-4fcb-a2d3-80369852e328,MT187.6,BULONG M6X30,BULONG M6X30,불롱 M6X30,M6x30mm,EA,THIẾT BỊ CƠ KHÍ,NEW,0,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
8b0527ed-30a9-441d-908c-3644c567a553,MT180.3,MŨI TÊN CHỈ DẪN TRÁI,MŨI TÊN CHỈ DẪN TRÁI,,,EA,KHÁC,NEW,200,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
8b28bc49-69bf-418b-aa5c-158efcbbf99c,MT243.4,SPINDLE MOTOR PULSE CODER CABLE (NG),DÂY TÍN HIỆU SPINDLE MOTOR,스핀들 모터 펄스 코더 케이블(NG),,EA,THIẾT BỊ ĐIỆN,NG,0,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
8b8430ab-746b-4dbc-97db-21e092393ab2,MT178.2,CẢNH BÁO MẶT TANK DẦU,CẢNH BÁO MẶT TANK DẦU,,,EA,KHÁC,NEW,200,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
8bc373a2-ff1d-46db-a5de-c77847fd97c4,TR097,TÚI VẢI THANH CARBON여과포,TÚI VẢI THANH CARBON," CARBON여과포",200 X 1000 MM,EA,FILTER,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
8bfe3c2c-dac6-4871-af4b-1a38f7e6c0ee,MT038.4,ORING DDR-T 110MM,GIOĂNG DDR-T 110MM,ORING DDR-T 110MM(신품),110x3mm,EA,THIẾT BỊ CƠ KHÍ,NEW,20,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
8c7778b0-3d78-409a-9416-a4627bca4049,TR055.2,케이블 (링브로우 모터 온도) DÂY ĐIỆN CHỊU NHIỆT,DÂY ĐIỆN CHỊU NHIỆT 1X10 MM,케이블(링브로우 모터 온도),1X10 MM,M,THIẾT BỊ ĐIỆN,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
8c839a1c-d448-4388-8f0e-e5c98f6cd936,TR132.2,APTOMAT 차단기 LS EBS 53FB 50A,APTOMAT LS EBS 53FB 50A,APTOMAT 사랑기 LS EBS 53FB 50A,LS EBS 53FB 50A,EA,THIẾT BỊ ĐIỆN,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
8cb7dcfb-5451-4d4b-99a5-608e07079f0b,MT138,ỐNG GEN CO NHIỆT D5,ỐNG GEN CO NHIỆT D5,,D5mm,M,THIẾT BỊ CƠ KHÍ,NEW,100,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
8d07a7b1-a3cd-4f43-bd86-74aff735a67a,MT250,PC DOOR PLATE,TẤM MEKA CỬA,PC 도어 플레이트,98x39.5x5,EA,KHÁC,NEW,50,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
8d11cdd7-0682-4def-9685-e3a870b515d7,TR082.5,FITTING NỐI Ø6-Ø6,FITTING NỐI Ø6-Ø6,피팅 니 Ø6-Ø6,Ø6-Ø6,EA,THIẾT BỊ CƠ KHÍ,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
8d270240-e554-4aa6-8f5f-10d95fabedc2,TR059.3,개폐 식별 표 VAN ĐÓNG MỞ,VAN ĐÓNG MỞ,개폐류 식별 표,64*5MM,EA,THIẾT BỊ CƠ KHÍ,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
8da8eae8-28a4-4d02-b92c-bbd053417c84,MT297,"COOLANT LINE ","COOLANT LINE ",냉각수 라인(신규),"1/2""1.5m",EA,THIẾT BỊ CƠ KHÍ,NEW,3,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
8e40baa6-4503-4699-be4d-3002d712343d,TR012.2,컨베이롤러 下 THANH XÍCH TẢI MÁY DÀI,HANH XÍCH TẢI MÁY DÀI,"컨베이롤러 下 ",세척기1호기 규격품,EA,THIẾT BỊ CƠ KHÍ,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
8e647602-0325-4ff8-a207-ab24b03b2ee3,TR072.4,PCV배관 ỐNG NỐI,ỐNG NỐI 60,"PCV배관 ",60,EA,THIẾT BỊ CƠ KHÍ,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
8e69d8bc-2ce7-4ec3-9d5d-3584f9b1e88d,TR063.1,리드선 Ổ CẮM ĐIỆN,Ổ CẮM ĐIỆN,리드선,LIOA RULO 20M,SET,THIẾT BỊ ĐIỆN,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
8eab0b0b-4ff2-44aa-8291-9d02566dc5db,TR131.3,R ƠLE NHIỆT 전자식 계전기 MT-32/3H,RƠLE NHIỆT  MT-32/3H,전자식 전기 전기 MT-32/3H,MT-32/3H,EA,THIẾT BỊ ĐIỆN,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
90390fe2-29a1-48e6-8370-62037d0a9acd,TR080.2,컨베어 체결부품(축) GỐI ĐỠ CON LĂN BĂNG TẢI,GỐI ĐỠ CON LĂN BĂNG TẢI,컨베어 부품부품(축),-,SET,THIẾT BỊ CƠ KHÍ,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
905df430-8818-4136-ac29-eafa9b84ee1e,TR042.2,스프라켓 LÍP TRỤC SỐ 2-5,LÍP TRỤC SỐ 2-5,스프라켓  2-5,TRỤC SỐ 2-5,EA,THIẾT BỊ CƠ KHÍ,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
908d9a5d-24f3-40a2-acae-952b60ebd0ea,MT223,BALL SCREW Z,BALL SCREW Z,볼스크류 Z,,EA,THIẾT BỊ CƠ KHÍ,NEW,8,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
90ec69ab-c63c-415a-8f84-db9d11f2910c,MT109.1,COVER OMI,COVER OMI,커버오미,,EA,THIẾT BỊ ĐIỆN,NEW,1,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
90fded96-97c7-4102-8f79-9afe31d18011,TR041.1,디버링 노즐 체결품( 배관식파이프) SÚNG PHUN MEDIA (NHÔM),SÚNG PHUN MEDIA (NHÔM),디버링 엘리트 전투기(파이프),AINOTECF4,EA,THIẾT BỊ CƠ KHÍ,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
9146263d-e58e-4e4a-9750-ca52e9173d63,MT178.5,CẢNH BÁO CHẤT KÍCH ỨNG,CẢNH BÁO CHẤT KÍCH ỨNG,,,EA,KHÁC,NEW,200,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
915e8e8b-4551-4dce-9e4a-3ecfd7db10cf,MT095.1,TURRET SPRING,LÒ XO MÂM DAO,터렛 스프링 (구형),,EA,THIẾT BỊ CƠ KHÍ,NEW,5,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
9194f903-2372-4b43-942e-4bc657ee851e,TR054.3,ĐÈN PHILIPS ĐUI XOÁY,ĐÈN PHILIPS ĐUI XOÁY,던 필립스 두이 쏘아이,23W,EA,THIẾT BỊ ĐIỆN,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
91b0bc3a-503c-4a96-bdb4-c37b2dd36477,MT055.1,ĐAI ỐP VAN NƯỚC D21,ĐAI ỐP VAN NƯỚC D21,다이 반 녹크 D21,D21mm,EA,THIẾT BỊ CƠ KHÍ,NEW,20,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
92124a91-30b1-4958-bb4c-4ed77487d530,TR033,세척기용 RO 필터 LÕI LỌC (FILTER),LÕI LỌC (FILTER) 250*65/28mm * 5μm,전문용 RO 핀250*65/28mm * 5μm,250*65/28mm * 5μm,EA,FILTER,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
9274890d-1bcf-47ad-bd0c-b6cbda128c7d,TR104.6,BI TRỤC BĂNG TẢI(베어링)6302Z-ZCM,BI TRỤC QUẠT BLOWER 6302Z-ZCM,베어링6302Z-ZCM,6302Z-ZCM,EA,BEARING,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
92b9a0dc-0410-4aaa-9c07-24dfafa59780,MT193,"BĂNG DÍNH BẠC ",BĂNG DÍNH BẠC,,100mm,EA,KHÁC,NEW,10,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
92c1670c-3a4e-4e4a-ba65-0c792359e733,TR044,메인체인부품(부품단품) THIẾT BỊ PHỤ XÍCH TẢI CHÍNH,THIẾT BỊ PHỤ XÍCH TẢI CHÍNH,메인체인부품(부품단품),HC-2100,EA,THIẾT BỊ CƠ KHÍ,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
9311da3f-13f3-4256-8977-12cc8f932dd0,TR085.2,DEBURRING체인 XÍCH TẢI DEBURRING SIZE 40,XÍCH TẢI DEBURRING SIZE 40,디버링 체인  SIZE 40,SIZE 40,M,THIẾT BỊ CƠ KHÍ,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
934bb91b-a3fd-4902-8694-0d40b124bd38,MT124,FEED HOLD,NÚT DỪNG TẠM THỜI,피드 보류,HAMYONG NUX MRX-RM1D0G,EA,THIẾT BỊ ĐIỆN,NEW,20,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
936721cd-687e-4372-8acb-f9467d6bd838,TR119.9,디버링 컨베이어 타이밍 벨트 GIOANG CỬA SỔ DEBURRING,GIOĂNGCỬA SỔ DEBURRING,디버링 보호 벨트,158-2GT,EA,THIẾT BỊ CƠ KHÍ,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
936dd722-3aff-4dbb-9eaa-042fcb1752c6,TR087.1,밸브 Ø16 VAN KHÓA KHÍ Ø16,VAN KHÓA KHÍ Ø16,밸브Ø16,Ø16,EA,THIẾT BỊ CƠ KHÍ,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
9373d603-1a4c-4201-af70-d6383093998f,MT093,CON LĂN Z,CON LĂN Z,콘 린 Z,,EA,THIẾT BỊ CƠ KHÍ,NEW,10,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
94c13ee2-a886-4560-98d2-26635ae31005,MT271,[BEARING] DDR-T (SAMCHONY) (VÒNG BI DDR-T)," VÒNG BI DDR-T SAMCHONY",[베어링] DDR-T (SAMCHONY),CRBH 12025AUUT1P4 IKO,EA,BEARING,NEW,5,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
94c4100d-854f-433c-8539-2130ef6448ec,MT074.1,ORING 33x3.8,GIOĂNG CAO SU 33x3.8,오링 33x3.8,33x3.8mm,EA,THIẾT BỊ CƠ KHÍ,NEW,100,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
950734a4-dcd6-4e8e-99fc-51749590d851,TR079.3,TRI 동부스바 냉각펜 구동바퀴(우레탄) CON LĂN XE RACK,CON LĂN XE RACK,TRI 내장스바 베어링 구동바퀴,-,EA,THIẾT BỊ CƠ KHÍ,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
9516620b-df1a-4c05-a300-d63ac8a906c1,MT056.7,VALVE 68 OIL 3 PORT,VAN CHIA DẦU 3 ĐẦU,밸브 68 오일 3 포트,3 PORT,EA,THIẾT BỊ CƠ KHÍ,NEW,5,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
955bb3a8-df45-4772-ba98-97be24fbc912,MT232,X COVER RIGHT (OLD),COVER X PHẢI CŨ,X 표지 오른쪽,,EA,THIẾT BỊ CƠ KHÍ,OLD,0,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
9684984a-d8c4-45aa-a038-adccf5a4e32b,MT134,MEMORY CARD SLOT,KHE CẮM THẺ NHỚ,메모리 카드 슬롯,,EA,KHÁC,NEW,100,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
9686bdb0-3018-43bb-bf02-d450554dd739,TR074.5,ㄱ형 엘보 Ø50 RẮC CO VUÔNG,RẮC CO VUÔNG Ø50,ㄱ형 엘보 Ø50,50,EA,THIẾT BỊ CƠ KHÍ,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
96ae293e-023e-4db5-956d-d9a7614520bb,MT270,[BEARING] DDR (MOTOR) ZYS R80-23 (VÒNG BI DDR-T),VÒNG BI DDR-T ZYS R80-23,"[베어링] DDR (모터) ZYS R80-23 ",ZYS R80-23,EA,BEARING,NEW,5,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
96bb5d24-dacf-4fda-bce7-4d60822ffe24,TR122.1,케이블 (링브로우 모터용) DÂY ĐIỆN Ø6MM,DÂY ĐIỆN Ø6MM,케이블(링브로우 모터용) Ø6MM,Ø6MM,M,THIẾT BỊ CƠ KHÍ,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
96bea0ad-c59f-4176-8972-be29b5321697,TR070.3,글라이드 날 ĐÁ MÀI XẾP,ĐÁ MÀI XẾP,"글라이드 날 ",100X16 MM,EA,KHÁC,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
970efe1f-aafb-419c-9121-37cb43fbad36,MT221.2,FITTING 6-8,FITTING 6-8,피팅 6-8,SQH06-08-TPC,EA,THIẾT BỊ CƠ KHÍ,NEW,30,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
98c10f0d-7321-4a91-917c-b676473df8b0,MT187.4,BULONG M4 X 10,"BULONG M4 X 10 ","BULONG M4 X 10 ",M4 X 10 mm,EA,THIẾT BỊ CƠ KHÍ,NEW,200,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
98e5e890-399a-4346-95d0-16f7f2651a67,MT182.3,CẢNH BÁO HỒI DẦU,CẢNH BÁO HỒI DẦU,,,EA,KHÁC,NEW,200,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
997d0da0-562f-41c5-b234-767cf469d512,MT176,CẦU ĐẤU MISCLEANER,CẦU ĐẤU MISCLEANER,,220V-20A,EA,THIẾT BỊ ĐIỆN,NEW,10,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
9b468c00-0706-4e0d-888c-b4e0d8f65716,MT175.3,CẢNH BÁO ĐIỆN GIẬT BƠM NƯỚC CNC,CẢNH BÁO ĐIỆN GIẬT BƠM NƯỚC CNC,,,EA,KHÁC,NEW,200,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
9b88f730-a38f-4ab7-9c22-043c3aec42d3,MT058.4,BULONG ĐẦU BẰNG M6x10,BULONG ĐẦU BẰNG M6x10,,M6x10mm,EA,THIẾT BỊ CƠ KHÍ,NEW,500,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
9bdd21ea-2833-40aa-8439-90ef488b5d20,MT243.2,"COUPLINK X,Y (NG)","COUPLINK X,Y (NG)","커플링크 X,Y (NG)",,EA,THIẾT BỊ ĐIỆN,NG,0,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
9c1cb89b-2a3a-434f-8937-da6b64984ff0,TR054.1,온도유지등 소켓 ĐUÔI ĐÈN,ĐUÔI ĐÈN,온도유지등 소켓,150W,EA,THIẾT BỊ ĐIỆN,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
9c5fa4e3-f0d9-4ce9-8141-7589fde0ba52,MT179,BẢN DỊCH TIẾNG VIỆT TRƯỚC MÁY CNC,BẢN DỊCH TIẾNG VIỆT TRƯỚC MÁY CNC,,,EA,KHÁC,NEW,200,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
9c91139d-0f49-4a18-865c-ba0a1a95a7bb,TR034.2,세척기 체인컨베어 핀 GHIM CÀI (NHỎ),GHIM CÀI (NHỎ),고기 체인컨베어,(소),EA,THIẾT BỊ CƠ KHÍ,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
9cb372d3-db41-4c4b-af0e-d5e73f7f2acc,MT213,FITTING T Ø12,FITTING T Ø12,피팅 T Ø12,T12,EA,THIẾT BỊ CƠ KHÍ,NEW,20,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
9ce6287a-8af1-4d3c-9c2d-eea1c46042d7,MT008,LOWER SOUND SN200-02,GIẢM THANH SN200-02,낮은 소리 SN200-02,TPC/SN200-02,EA,THIẾT BỊ CƠ KHÍ,NEW,100,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
9d2cef49-5930-48ee-98d9-97109762e452,TR030,롤러 실리컨 COVER ỐNG SILICON CHỊU NHIỆT,COVER ỐNG SILICON CHỊU NHIỆT,"롤러 실리컨 COVER ",18x12x3 mm,M,THIẾT BỊ CƠ KHÍ,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
9dd6c260-b991-43d0-9afc-c526788b1c0a,TR073.7,PCV밸브 부품 KHỚP NỐI Ø34,KHỚP NỐI Ø34,PCV 밸브 부품 Ø34,-,EA,THIẾT BỊ CƠ KHÍ,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
9e8104d2-9691-46c8-9d6f-3fcd71ca01dd,TR075.1,밸브 Ø40 VAN," VAN Ø40 ",Ø40밸브,40,EA,THIẾT BỊ CƠ KHÍ,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
9e9e5837-6d5b-4c44-b9ba-73a8ccb4f93c,MT128.4,BỘ NGUỒN 24V S8FS,"BỘ NGUỒN 24V S8FS ",,,EA,THIẾT BỊ ĐIỆN,NEW,1,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
9ed402c0-07fb-46a4-9914-0b1ed1c7ad6b,TR063.2,멀티탭 Ổ CẮM ĐIỆN,Ổ CẮM ĐIỆN,멀티탭,8구,EA,THIẾT BỊ ĐIỆN,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
9f40fbac-eb75-402e-910c-e559aff22407,MT173.1,HỘP MIKA ĐỰNG HỒ SƠ A4,HỘP MIKA ĐỰNG HỒ SƠ A4,,A4,EA,KHÁC,NEW,5,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
9f6378b2-d9d0-4d55-a319-cb976acbf80a,TR038.2,디버링 노즐 거치대(중간부분) GIÁ ĐỠ SÚNG PHUN GIỮA,GIÁ ĐỠ SÚNG PHUN GIỮA,디링 나비 거치대(중간버부분),T: 105*55,EA,THIẾT BỊ CƠ KHÍ,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
9f9b53ba-5919-4a8b-8899-95238177b3e6,TR005.2,MIST CLEANER BÔNG,BÔNG LỌC MIST CLEANER 440MM*10MM,미스트클리너 봉 440MM*10MM,440MM*10MM,SET,FILTER,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
a017af8b-cff1-428f-98a6-dbbbe892ac80,TR039.2,SPINDLE 오링(고무) GIOANG CAO SU CHỐT SPINDLE,GIOANG CAO SU CHỐT SPINDLE,SPINDLE 오링(고무),"20,30",EA,THIẾT BỊ CƠ KHÍ,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
a09facd8-b2fe-4851-a052-2d02d9d09221,TR082.2,FITTING T3,FITTING T3,피팅 T3,Ø10,EA,THIẾT BỊ CƠ KHÍ,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
a0dca6e6-f605-4f5f-98ed-66957ff86c4d,MT122.2,BÓNG ĐÈN NÚT ẤN(ĐÙI XOÁY),BÓNG ĐÈN NÚT ẤN(ĐÙI XOÁY),,24vDC; 3-5W,EA,THIẾT BỊ ĐIỆN,NEW,500,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
a18f701f-217f-4821-9fc5-36243c541db3,MT073,COOLANT LINE,DÂY DẪN DẦU,냉각수 라인,,EA,THIẾT BỊ CƠ KHÍ,NEW,10,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
